timestamp,round_number,map_name,killer_name,killer_x,killer_y,killer_agent,victim_name,victim_x,victim_y,victim_agent,weapon,headshot,is_first_blood
2024-03-21T16:11:01.740Z,0,split,Meteor,9731.94824,5052.73584,Unknown,mindfreak,8956.70117,6488.55029,Unknown,Unknown,False,False
2024-03-21T16:11:05.266Z,0,split,Meteor,9288.5332,4686.74219,Unknown,d4v41,8377.41113,6320.0459,Unknown,Unknown,False,False
2024-03-21T16:12:06.466Z,0,split,Karon,7409.93799,170.525848,Unknown,f0rsakeN,6209.80566,292.45462,Unknown,Unknown,False,False
2024-03-21T16:12:25.503Z,0,split,Munchkin,6429.29736,6436.71582,Unknown,something,5738.75293,5052.21143,Unknown,Unknown,False,False
2024-03-21T16:12:26.185Z,0,split,Monyet,5859.59961,4987.80566,Unknown,Munchkin,6470.10059,6419.59,Unknown,Unknown,False,False
2024-03-21T16:12:36.560Z,0,split,d4v41,7382.29102,5974.82275,Unknown,Karon,8976.11621,5897.70508,Unknown,Unknown,False,False
2024-03-21T16:12:38.194Z,0,split,Lakia,6438.4707,3177.08643,Unknown,mindfreak,6468.46,4331.40869,Unknown,Unknown,False,False
2024-03-21T16:12:38.409Z,0,split,Meteor,7754.12598,4872.12695,Unknown,Monyet,8119.35693,4748.48389,Unknown,Unknown,False,False
2024-03-21T16:12:40.398Z,0,split,d4v41,7144.82764,5386.60498,Unknown,Meteor,8245.55,4764.6167,Unknown,Unknown,False,False
2024-03-21T16:12:43.658Z,0,split,Lakia,7574.23145,4860.57,Unknown,d4v41,7744.27246,4967.89844,Unknown,Unknown,False,False
2024-03-21T16:13:23.961Z,0,split,t3xture,5213.40723,-2401.83276,Unknown,Monyet,4158.0415,-2038.85242,Unknown,Unknown,False,False
2024-03-21T16:13:28.763Z,0,split,Munchkin,5259.67773,4274.86475,Unknown,mindfreak,3253.80054,2794.07178,Unknown,Unknown,False,False
2024-03-21T16:13:53.991Z,0,split,Lakia,7674.40869,1410.2699,Unknown,something,5708.37,-456.006195,Unknown,Unknown,False,False
2024-03-21T16:13:59.619Z,0,split,d4v41,3687.06592,-2316.27612,Unknown,t3xture,6213.63135,-4458.77734,Unknown,Unknown,False,False
2024-03-21T16:14:11.497Z,0,split,f0rsakeN,5370.40674,-147.474228,Unknown,Lakia,6604.83301,1354.40039,Unknown,Unknown,False,False
2024-03-21T16:14:20.749Z,0,split,Meteor,6657.96484,-2122.6709,Unknown,d4v41,6062.771,-3904.17261,Unknown,Unknown,False,False
2024-03-21T16:14:24.129Z,0,split,Karon,7120.78564,-3719.65479,Unknown,f0rsakeN,5077.02441,-3678.63086,Unknown,Unknown,False,False
2024-03-21T16:16:24.171Z,0,split,Meteor,5535.08447,-3982.58789,Unknown,something,5001.56104,-2336.46387,Unknown,Unknown,False,False
2024-03-21T16:16:24.808Z,0,split,d4v41,4100.5752,-2957.10132,Unknown,Lakia,5255.09912,-1424.00806,Unknown,Unknown,False,False
2024-03-21T16:16:25.192Z,0,split,Munchkin,4691.20605,-1368.18,Unknown,d4v41,4038.07373,-2936.66772,Unknown,Unknown,False,False
2024-03-21T16:16:26.334Z,0,split,Karon,4096.20752,-1810.22131,Unknown,Monyet,3694.36621,-2795.75928,Unknown,Unknown,False,False
2024-03-21T16:16:30.090Z,0,split,f0rsakeN,1982.38416,-1656.18945,Unknown,Meteor,4339.77441,-3085.06592,Unknown,Unknown,False,False
2024-03-21T16:16:32.248Z,0,split,f0rsakeN,1950.85315,-1745.01343,Unknown,Karon,3709.30884,-2489.03418,Unknown,Unknown,False,False
2024-03-21T16:16:55.748Z,0,split,t3xture,8393.63379,-4149.46924,Unknown,f0rsakeN,6454.92578,-4886.07324,Unknown,Unknown,False,False
2024-03-21T16:17:04.466Z,0,split,t3xture,7441.69922,-4256.52393,Unknown,mindfreak,5378.76611,-4899.60107,Unknown,Unknown,False,False
2024-03-21T16:18:23.185Z,0,split,t3xture,6796.08643,-1696.38135,Unknown,Monyet,6560.99219,-2745.34839,Unknown,Unknown,False,False
2024-03-21T16:18:24.962Z,0,split,d4v41,5779.13232,-4079.74536,Unknown,Karon,8335.31738,-4878.36865,Unknown,Unknown,False,False
2024-03-21T16:18:25.542Z,0,split,something,6522.56738,-3957.20483,Unknown,Meteor,6806.4,-1821.43555,Unknown,Unknown,False,False
2024-03-21T16:18:26.069Z,0,split,something,6430.15625,-3954.28955,Unknown,t3xture,6548.15137,-1962.91833,Unknown,Unknown,False,False
2024-03-21T16:18:26.580Z,0,split,Lakia,6566.53418,-1758.77917,Unknown,something,6430.15625,-3954.28955,Unknown,Unknown,False,False
2024-03-21T16:18:33.561Z,0,split,d4v41,5985.30762,-3910.79,Unknown,Lakia,6840.9668,-1692.75403,Unknown,Unknown,False,False
2024-03-21T16:18:42.251Z,0,split,Munchkin,6697.21387,-2178.05811,Unknown,mindfreak,6359.85645,-4716.38525,Unknown,Unknown,False,False
2024-03-21T16:18:59.265Z,0,split,d4v41,6526.31689,-4565.63428,Unknown,Munchkin,6561.9248,-2999.9209,Unknown,Unknown,False,False
2024-03-21T16:19:47.045Z,0,split,f0rsakeN,3551.50195,3944.85962,Unknown,Karon,8278.88281,3835.86206,Unknown,Unknown,False,False
2024-03-21T16:20:01.115Z,0,split,Lakia,8982.11426,3814.84985,Unknown,f0rsakeN,6765.82129,3732.77344,Unknown,Unknown,False,False
2024-03-21T16:20:33.032Z,0,split,Meteor,5992.1084,2941.33569,Unknown,something,6922.84814,4458.32422,Unknown,Unknown,False,False
2024-03-21T16:20:34.064Z,0,split,d4v41,4380.28613,5370.56055,Unknown,Meteor,6133.43555,2891.72632,Unknown,Unknown,False,False
2024-03-21T16:20:44.958Z,0,split,t3xture,7283.06152,6068.30762,Unknown,mindfreak,6688.31787,6217.35156,Unknown,Unknown,False,False
2024-03-21T16:20:50.571Z,0,split,Monyet,7595.53662,4266.17871,Unknown,Lakia,7421.8877,5405.79443,Unknown,Unknown,False,False
2024-03-21T16:20:53.657Z,0,split,Munchkin,8708.32715,3611.79248,Unknown,Monyet,7675.21387,4354.48438,Unknown,Unknown,False,False
2024-03-21T16:21:00.061Z,0,split,d4v41,6044.51074,3073.15918,Unknown,t3xture,7557.98828,5409.96484,Unknown,Unknown,False,False
2024-03-21T16:21:02.751Z,0,split,Munchkin,6894.70703,4315.76318,Unknown,d4v41,6000.21777,3054.40796,Unknown,Unknown,False,False
2024-03-21T16:21:59.177Z,0,split,t3xture,7373.40918,4464.62891,Unknown,f0rsakeN,4200.72266,3488.33862,Unknown,Unknown,False,False
2024-03-21T16:22:13.890Z,0,split,t3xture,7426.62451,4236.8457,Unknown,Monyet,4044.45166,3625.09302,Unknown,Unknown,False,False
2024-03-21T16:22:30.980Z,0,split,something,7383.42188,5982.87109,Unknown,t3xture,7201.15332,5988.21338,Unknown,Unknown,False,False
2024-03-21T16:22:34.492Z,0,split,mindfreak,6672.21729,6497.42041,Unknown,Lakia,8932.10352,5680.42188,Unknown,Unknown,False,False
2024-03-21T16:22:37.159Z,0,split,something,7776.43359,4837.80518,Unknown,Karon,9370.69824,5105.33545,Unknown,Unknown,False,False
2024-03-21T16:22:52.130Z,0,split,Meteor,8976.11426,5688.20117,Unknown,something,8585.04395,6431.89502,Unknown,Unknown,False,False
2024-03-21T16:23:06.174Z,0,split,d4v41,5896.20215,6065.67529,Unknown,Munchkin,7290.85059,6479.57275,Unknown,Unknown,False,False
2024-03-21T16:23:08.294Z,0,split,mindfreak,6067.104,6162.42139,Unknown,Meteor,6748.57959,6506.09277,Unknown,Unknown,False,False
2024-03-21T16:25:57.658Z,0,split,Monyet,4592.0791,4531.44531,Unknown,Munchkin,3740.18384,2777.04053,Unknown,Unknown,False,False
2024-03-21T16:26:16.153Z,0,split,Meteor,4545.40137,-7.45599461,Unknown,mindfreak,7662.64844,-97.4484,Unknown,Unknown,False,False
2024-03-21T16:26:16.282Z,0,split,f0rsakeN,7188.19629,61.6566048,Unknown,Meteor,4545.40137,-7.45599461,Unknown,Unknown,False,False
2024-03-21T16:26:25.951Z,0,split,something,6150.50781,-3704.98535,Unknown,t3xture,5436.92773,-3785.10669,Unknown,Unknown,False,False
2024-03-21T16:26:34.974Z,0,split,Lakia,4175.14453,-3118.05884,Unknown,f0rsakeN,4908.39404,-739.322144,Unknown,Unknown,False,False
2024-03-21T16:26:38.621Z,0,split,something,5912.85498,-4567.29541,Unknown,Lakia,4771.87305,-2606.87207,Unknown,Unknown,False,False
2024-03-21T16:26:39.193Z,0,split,Karon,5406.89,-5271.05713,Unknown,Monyet,6868.64404,-4371.66797,Unknown,Unknown,False,False
2024-03-21T16:26:41.463Z,0,split,something,5542.10449,-4980.41748,Unknown,Karon,5361.71875,-5085.03125,Unknown,Unknown,False,False
2024-03-21T16:27:29.504Z,0,split,something,4880.17676,-2417.71289,Unknown,Lakia,4936.14355,842.201721,Unknown,Unknown,False,False
2024-03-21T16:27:32.787Z,0,split,Meteor,2163.02637,-2032.92725,Unknown,something,3830.57227,-2740.77393,Unknown,Unknown,False,False
2024-03-21T16:28:05.661Z,0,split,d4v41,7021.37549,6087.82373,Unknown,t3xture,6748.69482,3816.76538,Unknown,Unknown,False,False
2024-03-21T16:28:15.128Z,0,split,f0rsakeN,6353.41357,-570.04,Unknown,Karon,5983.00635,2154.60693,Unknown,Unknown,False,False
2024-03-21T16:28:15.505Z,0,split,d4v41,5329.76465,4889.90332,Unknown,Meteor,6228.0918,4705.95557,Unknown,Unknown,False,False
2024-03-21T16:28:15.627Z,0,split,f0rsakeN,6353.41357,-570.04,Unknown,Munchkin,5961.88867,1949.61292,Unknown,Unknown,False,False
2024-03-21T16:29:16.383Z,0,split,Meteor,4686.96338,1037.16443,Unknown,mindfreak,5110.09326,-508.185211,Unknown,Unknown,False,False
2024-03-21T16:29:16.444Z,0,split,d4v41,5169.82764,-48.399765,Unknown,Meteor,4686.96338,1037.16443,Unknown,Unknown,False,False
2024-03-21T16:29:24.643Z,0,split,something,7028.74219,3597.94263,Unknown,t3xture,4702.42822,3896.53784,Unknown,Unknown,False,False
2024-03-21T16:29:36.104Z,0,split,Munchkin,6954.97754,4403.24951,Unknown,something,7882.75439,4901.17432,Unknown,Unknown,False,False
2024-03-21T16:29:38.051Z,0,split,d4v41,8235.13574,3737.34424,Unknown,Munchkin,6953.09033,4725.46143,Unknown,Unknown,False,False
2024-03-21T16:29:49.173Z,0,split,Monyet,6958.70947,4495.33105,Unknown,Karon,6937.21191,6119.44434,Unknown,Unknown,False,False
2024-03-21T16:29:50.894Z,0,split,Lakia,5148.88965,5289.78076,Unknown,d4v41,6241.3208,3661.57788,Unknown,Unknown,False,False
2024-03-21T16:29:51.919Z,0,split,Monyet,6789.09277,4022.00977,Unknown,Lakia,4882.39404,5015.94043,Unknown,Unknown,False,False
2024-03-21T16:30:50.299Z,0,split,something,6318.83398,-4629.55176,Unknown,t3xture,4439.64404,-2887.93066,Unknown,Unknown,False,False
2024-03-21T16:30:52.807Z,0,split,f0rsakeN,6729.3877,-3649.05591,Unknown,Karon,5429.19775,-3975.76685,Unknown,Unknown,False,False
2024-03-21T16:30:53.133Z,0,split,Munchkin,4946.52734,-3650.31567,Unknown,something,7278.58154,-3901.30713,Unknown,Unknown,False,False
2024-03-21T16:30:53.455Z,0,split,f0rsakeN,6730.89307,-3771.22876,Unknown,Munchkin,4946.52734,-3650.31567,Unknown,Unknown,False,False
2024-03-21T16:30:54.210Z,0,split,Lakia,5142.19971,-3790.65503,Unknown,f0rsakeN,6730.90625,-3760.05322,Unknown,Unknown,False,False
2024-03-21T16:31:39.595Z,0,split,Meteor,6897.34375,-4293.69922,Unknown,Monyet,5079.32324,-3370.04639,Unknown,Unknown,False,False
2024-03-21T16:31:48.746Z,0,split,Meteor,6733.42236,-4301.45117,Unknown,d4v41,6471.4375,-2887.86304,Unknown,Unknown,False,False
2024-03-21T16:31:50.540Z,0,split,Meteor,6634.86475,-4284.05762,Unknown,mindfreak,6260.89893,-2768.67456,Unknown,Unknown,False,False
2024-03-21T16:33:10.272Z,0,split,something,6410.49219,2823.47485,Unknown,t3xture,5742.41797,2559.4668,Unknown,Unknown,False,False
2024-03-21T16:33:15.770Z,0,split,d4v41,5779.18896,2046.51038,Unknown,Karon,6921.50391,-383.22049,Unknown,Unknown,False,False
2024-03-21T16:33:17.660Z,0,split,Meteor,4631.66797,-2.95115304,Unknown,mindfreak,7702.14258,19.2731819,Unknown,Unknown,False,False
2024-03-21T16:33:18.078Z,0,split,Lakia,7139.0,1140.65967,Unknown,Monyet,7543.01709,858.807922,Unknown,Unknown,False,False
2024-03-21T16:33:18.211Z,0,split,f0rsakeN,7452.40283,139.271423,Unknown,Meteor,4656.65283,-81.0589,Unknown,Unknown,False,False
2024-03-21T16:33:38.431Z,0,split,Munchkin,4826.24805,852.470459,Unknown,something,5243.21484,-117.555016,Unknown,Unknown,False,False
2024-03-21T16:33:38.482Z,0,split,f0rsakeN,7034.11572,933.792664,Unknown,Lakia,7583.14062,1472.24463,Unknown,Unknown,False,False
2024-03-21T16:33:39.665Z,0,split,d4v41,5134.60107,-240.244843,Unknown,Munchkin,4839.7124,856.346924,Unknown,Unknown,False,False
2024-03-21T16:34:31.724Z,0,split,something,6691.49707,3590.5752,Unknown,Munchkin,3834.17725,3827.54,Unknown,Unknown,False,False
2024-03-21T16:34:37.056Z,0,split,something,5363.6792,2950.66357,Unknown,t3xture,6218.57666,3560.29736,Unknown,Unknown,False,False
2024-03-21T16:34:37.135Z,0,split,Karon,6033.30566,4715.8916,Unknown,something,5363.6792,2950.66357,Unknown,Unknown,False,False
2024-03-21T16:34:37.418Z,0,split,mindfreak,8657.01562,3614.39966,Unknown,Lakia,5555.55713,3978.5647,Unknown,Unknown,False,False
2024-03-21T16:34:38.927Z,0,split,Monyet,4955.22656,5001.96094,Unknown,Karon,5773.91504,4423.72559,Unknown,Unknown,False,False
2024-03-21T16:34:40.562Z,0,split,Monyet,5048.9834,4966.45459,Unknown,Meteor,3905.78271,2631.13257,Unknown,Unknown,False,False
2024-03-21T16:35:24.504Z,0,split,Karon,5653.93945,4675.60303,Unknown,mindfreak,6771.55664,3590.39185,Unknown,Unknown,False,False
2024-03-21T16:35:28.677Z,0,split,t3xture,5851.55078,4965.8584,Unknown,Monyet,6430.93555,6137.24707,Unknown,Unknown,False,False
2024-03-21T16:35:29.829Z,0,split,d4v41,5782.07666,5869.92627,Unknown,t3xture,5925.65967,4968.19678,Unknown,Unknown,False,False
2024-03-21T16:35:36.786Z,0,split,d4v41,7334.45508,6009.74268,Unknown,Karon,7566.18262,5113.22656,Unknown,Unknown,False,False
2024-03-21T16:35:44.120Z,0,split,Lakia,8573.38,5961.40332,Unknown,d4v41,8123.05273,4749.31494,Unknown,Unknown,False,False
2024-03-21T16:35:52.102Z,0,split,Meteor,6815.96289,6507.30615,Unknown,f0rsakeN,7040.0542,5353.10156,Unknown,Unknown,False,False
2024-03-21T16:35:54.094Z,0,split,something,7711.55469,4752.73096,Unknown,Meteor,6639.50391,6419.92627,Unknown,Unknown,False,False
2024-03-21T16:36:08.379Z,0,split,something,9594.82324,4940.07812,Unknown,Munchkin,9731.94922,6401.25293,Unknown,Unknown,False,False
2024-03-21T16:36:15.016Z,0,split,Lakia,8614.56738,5013.6416,Unknown,something,8639.00293,4742.98535,Unknown,Unknown,False,False
2024-03-21T16:37:05.967Z,0,split,f0rsakeN,4540.52734,-4042.02832,Unknown,Lakia,4640.62402,-4012.06274,Unknown,Unknown,False,False
2024-03-21T16:37:06.954Z,0,split,t3xture,5541.3623,-4050.88599,Unknown,f0rsakeN,4542.19482,-4048.05127,Unknown,Unknown,False,False
2024-03-21T16:37:18.472Z,0,split,Monyet,5021.87891,-3731.98389,Unknown,t3xture,4540.5249,-3747.76,Unknown,Unknown,False,False
2024-03-21T16:37:19.030Z,0,split,Munchkin,7127.04199,-4073.05225,Unknown,Monyet,5283.07666,-3400.55762,Unknown,Unknown,False,False
2024-03-21T16:37:36.720Z,0,split,Meteor,5947.05127,-4835.48,Unknown,d4v41,6704.05078,-3428.24,Unknown,Unknown,False,False
2024-03-21T16:37:37.895Z,0,split,Karon,7402.7373,-3924.36084,Unknown,mindfreak,6180.98779,-3321.33813,Unknown,Unknown,False,False
2024-03-21T16:37:38.300Z,0,split,Karon,7402.7373,-3924.36084,Unknown,something,7178.7041,-3646.27295,Unknown,Unknown,False,False
2024-03-21T16:38:22.199Z,0,split,t3xture,1656.52393,-156.645905,Unknown,something,1563.17786,-1691.82178,Unknown,Unknown,False,False
2024-03-21T16:38:28.053Z,0,split,t3xture,2237.88599,-2001.35,Unknown,d4v41,4404.08447,-2879.82715,Unknown,Unknown,False,False
2024-03-21T16:38:29.750Z,0,split,Karon,1776.15857,-2293.57983,Unknown,Monyet,3937.58594,-1792.02563,Unknown,Unknown,False,False
2024-03-21T16:38:50.379Z,0,split,mindfreak,6813.97754,-1834.97034,Unknown,Lakia,6194.38623,-4583.30762,Unknown,Unknown,False,False
2024-03-21T16:39:07.421Z,0,split,Karon,5476.25879,-4938.41602,Unknown,mindfreak,6462.88,-3297.02,Unknown,Unknown,False,False
2024-03-21T16:39:09.916Z,0,split,f0rsakeN,7052.75195,-3914.71436,Unknown,t3xture,6404.78857,-3940.98364,Unknown,Unknown,False,False
2024-03-21T16:39:10.279Z,0,split,Munchkin,5001.84277,-3736.75391,Unknown,f0rsakeN,7052.75195,-3914.71436,Unknown,Unknown,False,False
2024-03-21T16:40:38.169Z,0,split,t3xture,5815.41309,3110.17749,Unknown,Monyet,6676.62842,3884.77881,Unknown,Unknown,False,False
2024-03-21T16:40:41.563Z,0,split,Meteor,3143.65308,785.305054,Unknown,f0rsakeN,4970.21484,236.312088,Unknown,Unknown,False,False
2024-03-21T16:40:42.406Z,0,split,mindfreak,4863.76855,545.331177,Unknown,Meteor,3130.74976,707.974,Unknown,Unknown,False,False
2024-03-21T16:40:45.085Z,0,split,something,7393.74512,4514.37549,Unknown,Munchkin,5827.75732,3668.62451,Unknown,Unknown,False,False
2024-03-21T16:40:59.267Z,0,split,Karon,7148.27197,103.99675,Unknown,something,5780.93848,966.826,Unknown,Unknown,False,False
2024-03-21T16:41:15.326Z,0,split,d4v41,7425.12891,731.122,Unknown,Karon,6397.05078,1115.08118,Unknown,Unknown,False,False
2024-03-21T16:41:32.564Z,0,split,t3xture,4819.31836,-415.550446,Unknown,mindfreak,7234.18652,348.080963,Unknown,Unknown,False,False
2024-03-21T16:41:36.867Z,0,split,d4v41,6855.79102,183.628754,Unknown,t3xture,5249.3252,-594.46936,Unknown,Unknown,False,False
2024-03-21T16:41:40.876Z,0,split,Lakia,6986.2,-1707.9231,Unknown,d4v41,7641.13721,385.228729,Unknown,Unknown,False,False
